"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"76","Bacon Wrapped MiniMeatloaf
https://t.co/Y5xBTeqFCs
#bacon #recipe #RecipeOfTheDay #dinneridea #cooking #HOMECOOKING https://t.co/r8I4w6bIKC",FALSE,1,NA,2016-09-29 03:41:01,FALSE,NA,"781337963103854592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sugarluvsbutter",0,FALSE,FALSE,NA,NA
"77","Preview of the October Holiday Cookie News Letter, https://t.co/LUNKuuvi48
#homecooking #variationsoncooking https://t.co/HLUepb4Zkj",FALSE,0,NA,2016-09-29 03:28:28,FALSE,NA,"781334803002036225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndyBNYC",0,FALSE,FALSE,NA,NA
"78","The perfect dish to compliment #rice! Soy Sauce Infused Steamed Pork Patty! #homecooking! https://t.co/63ktvvrcqS",FALSE,0,NA,2016-09-29 03:16:16,FALSE,NA,"781331732972777472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c_thoughts",0,FALSE,FALSE,NA,NA
"79","The healthy eating trend continues with at #home! Vegetarian #StirFry with Celery, Chinese Cabbage and Mushrooms!… https://t.co/ewOTuH6QUF",FALSE,0,NA,2016-09-29 03:10:38,TRUE,NA,"781330317353377792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c_thoughts",0,FALSE,FALSE,NA,NA
"80","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:37,FALSE,NA,"781328552541184000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DamnCheisss",23,TRUE,FALSE,NA,NA
"81","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:33,FALSE,NA,"781328535680086016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allie_curtis4",23,TRUE,FALSE,NA,NA
"82","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:32,FALSE,NA,"781328531464851457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdullahalmaim2",23,TRUE,FALSE,NA,NA
"83","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:21,FALSE,NA,"781328485109395460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alshammri30m",23,TRUE,FALSE,NA,NA
"84","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:20,FALSE,NA,"781328478838808576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yo_nlall_horan",23,TRUE,FALSE,NA,NA
"85","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:17,FALSE,NA,"781328468277620736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MlcaGhibaude",23,TRUE,FALSE,NA,NA
"86","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:16,FALSE,NA,"781328464024592384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srw_063",23,TRUE,FALSE,NA,NA
"87","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:14,FALSE,NA,"781328452716605441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmm46636967",23,TRUE,FALSE,NA,NA
"88","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:09,FALSE,NA,"781328434769358864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlV_Us_a_Kissyy",23,TRUE,FALSE,NA,NA
"89","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:07,FALSE,NA,"781328426112315393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khai_amoona",23,TRUE,FALSE,NA,NA
"90","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:03:02,FALSE,NA,"781328403374936064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoyaltyExlst",23,TRUE,FALSE,NA,NA
"91","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:59,FALSE,NA,"781328390821412864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesseaton78",23,TRUE,FALSE,NA,NA
"92","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:48,FALSE,NA,"781328344361099264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k4ateduck",23,TRUE,FALSE,NA,NA
"93","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:39,FALSE,NA,"781328306511683585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d0rkynana",23,TRUE,FALSE,NA,NA
"94","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:37,FALSE,NA,"781328298055983104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karlaarclla",23,TRUE,FALSE,NA,NA
"95","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:30,FALSE,NA,"781328270847385601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loosh7120089",23,TRUE,FALSE,NA,NA
"96","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:26,FALSE,NA,"781328251662761984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HlsNameIsOx",23,TRUE,FALSE,NA,NA
"97","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:25,FALSE,NA,"781328247439167488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sh4wwtyStaccs",23,TRUE,FALSE,NA,NA
"98","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:22,FALSE,NA,"781328234919108608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennkatharine61",23,TRUE,FALSE,NA,NA
"99","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:16,FALSE,NA,"781328209640030208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","getbuslnessflow",23,TRUE,FALSE,NA,NA
"100","RT @BeerMistress: Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer #homecooking @…",FALSE,0,NA,2016-09-29 03:02:14,FALSE,NA,"781328201113071616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustinClark78",23,TRUE,FALSE,NA,NA
"101","Italian sausage gnocchi #coloradofoodie #homecooking #foodie #denverfoodie #italiannight… https://t.co/JGMrifRBFg",FALSE,2,NA,2016-09-29 03:01:50,FALSE,NA,"781328103888990208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lyspost",0,FALSE,FALSE,"-104.984","39.7392"
"102","Red wine braised beef cheeks has cozy autumn dish written all over it. #homecooking #homemade… https://t.co/OD5JXe76Dz",FALSE,0,NA,2016-09-29 03:00:41,FALSE,NA,"781327813785690113",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScrumpFitFood",0,FALSE,FALSE,NA,NA
"103","Made that gravlax myself! First time ever and delighted with the results! #NationalDrinkBeerDay #craftbeer… https://t.co/83X9SOiV2T",FALSE,19,NA,2016-09-29 02:57:31,TRUE,NA,"781327013944565761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeerMistress",23,FALSE,FALSE,NA,NA
"104","#veggiecurry! #itswhatsfordinner #homecooking https://t.co/9Mg49kCEEN",FALSE,0,NA,2016-09-29 02:51:06,FALSE,NA,"781325399561269251",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ryanzhelp",0,FALSE,FALSE,NA,NA
"105","Pumpkin Oatmeal Raisin Cookies #instagood #homemade #DIY #love #homecooking #partyplanning #holidays... https://t.co/fImVL8H7Qj",FALSE,0,NA,2016-09-29 02:46:25,FALSE,NA,"781324220454277122",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","shonnacoleman",0,FALSE,FALSE,NA,NA
"106","Easy Salted Caramel Sauce Recipe: 10 Minutes Start to Finish! #instagood #homemade #DIY #love #homecooking... https://t.co/PO1RsW4Cxl",FALSE,1,NA,2016-09-29 02:44:22,FALSE,NA,"781323704760406016",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","shonnacoleman",0,FALSE,FALSE,NA,NA
"107","SLOW COOKER APPLE OATMEAL #instagood #homemade #DIY #love #homecooking #partyplanning #holidays... https://t.co/B352L9CHHh",FALSE,0,NA,2016-09-29 02:40:49,FALSE,NA,"781322811071688704",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","shonnacoleman",0,FALSE,FALSE,NA,NA
"108","<U+30B3><U+30C8><U+30B3><U+30C8>

#<U+6771><U+5761><U+8089> #<U+30C8><U+30F3><U+30DD><U+30A6><U+30ED><U+30A6> #<U+624B><U+6599><U+7406> #<U+304A><U+3046><U+3061><U+3054><U+306F><U+3093> #<U+4ED5><U+8FBC><U+307F><U+4E2D> #2<U+65E5><U+76EE> #<U+30D5><U+30FC><U+30C9><U+30DD><U+30EB><U+30CE> #braisedpork #porkbelly #homecooking… https://t.co/ZRYevMtS7a",FALSE,0,NA,2016-09-29 02:29:33,FALSE,NA,"781319978633064448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SaschaOkamoto",0,FALSE,FALSE,NA,NA
"109","Tikka masala with a cucumber yogurt salad and a vegetable curry. #food #foodie #homecooking… https://t.co/m3UroOTOmL",FALSE,1,NA,2016-09-29 02:29:25,FALSE,NA,"781319943652384768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Bunnydav1d",1,FALSE,FALSE,NA,NA
"110","Swedish meatballs with parsley parmesan garlic bread #yummy #homecooking #lifeisgood https://t.co/tI16YrMibW",FALSE,0,NA,2016-09-29 02:03:00,FALSE,NA,"781313295638728704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4getYouNever",0,FALSE,FALSE,NA,NA
"111","Sticky Broccoli Rice @plated #platedpics #homecooking https://t.co/XXBRaF4Jq6 https://t.co/WiHbzlaAwV",FALSE,1,NA,2016-09-29 02:02:31,FALSE,NA,"781313172770881540",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NoodleHeadMpls",0,FALSE,FALSE,NA,NA
"112","Love being able to watch the Tigers on fox. #homecooking #playoffpush #GoTigers",FALSE,0,NA,2016-09-29 01:59:47,FALSE,NA,"781312487442489346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_zrich",0,FALSE,FALSE,NA,NA
"113","Bangus Sinigang #milkfish #foodtrip #foodporn #foodstagram #foodie #homecooking #homecookedmeal… https://t.co/EZFtzbxHH6",FALSE,0,NA,2016-09-29 01:52:29,FALSE,NA,"781310649418690560",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","xtrmdrh",0,FALSE,FALSE,"121.075","14.5267"
"114","Davis and Buck get tossed last night... Bautista and Upton don't tonight #HomeCooking",FALSE,2,NA,2016-09-29 01:50:11,FALSE,NA,"781310071607267332",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Philshifley21",0,FALSE,FALSE,NA,NA
"115","An addictive, authentic beef Massaman curry #recipe https://t.co/LL1wsKhBrv #Thaicooking #homecooking #food #travel",FALSE,0,NA,2016-09-29 01:15:47,FALSE,NA,"781301412961611776",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","laradunston",0,FALSE,FALSE,NA,NA
"116","RT @leila_fong: Crispy salmon with dill, side of orzo, with lemon zest, green beans and pecorino Romano cheese. #homecooking https://t.co/F…",FALSE,0,NA,2016-09-29 01:15:45,FALSE,NA,"781301403897606144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syldadil",1,TRUE,FALSE,NA,NA
"117","#yummyfood #homecooking #madebyme #ilovetoeat #freshfood #lifeisgood… https://t.co/kGjsXEUbkS",FALSE,0,NA,2016-09-29 01:10:50,FALSE,NA,"781300169107177472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PamPambe",0,FALSE,FALSE,NA,NA
"118","Crispy salmon with dill, side of orzo, with lemon zest, green beans and pecorino Romano cheese. #homecooking https://t.co/FZKU5p9VLO",FALSE,1,NA,2016-09-29 00:49:28,FALSE,NA,"781294789589344256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leila_fong",1,FALSE,FALSE,NA,NA
"119","This morning catch is tonight's dinner. #whitefish #GTBAY #homecooking #fresh #tcmi @ East Bay,… https://t.co/rxxSW46y4S",FALSE,0,NA,2016-09-29 00:34:31,FALSE,NA,"781291028342976512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheHODGESGroup",0,FALSE,FALSE,"-85.50365241","44.7692792"
"120","Branzino at home #branzino #homecooking #fish #miami #freshfish… https://t.co/yPJucwGdlz",FALSE,0,NA,2016-09-29 00:22:12,FALSE,NA,"781287929612304384",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lisw19",0,FALSE,FALSE,NA,NA
"121","Supervising mum's cooking again! <ed><U+00A0><U+00BD><ed><U+00B0><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+00AE>
#homecooking #cats #catlovers #catphotography #foodies… https://t.co/n4bmh8ZLz7",FALSE,0,NA,2016-09-29 00:12:13,FALSE,NA,"781285415730946049",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","beatrixtury",0,FALSE,FALSE,NA,NA
"122","My post workout dinner #steak #protein #vegetables #homecooking #foodie #cleaneating… https://t.co/oBnTXmW7fo",FALSE,1,NA,2016-09-28 23:51:25,FALSE,NA,"781280180279050240",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ProudBhutanese",0,FALSE,FALSE,NA,NA
"123","Korean-style boneless pork chops with dill mashed potatoes &amp; tomatoes #yum #homecooking… https://t.co/6xByv0f3RR",FALSE,0,NA,2016-09-28 23:40:28,FALSE,NA,"781277425430695936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lowalee",0,FALSE,FALSE,NA,NA
"124","Good morning! Cooking arroz caldo for breakfast. #bedweather #comfortfood #homecooking https://t.co/c17ApDFbjQ",FALSE,1,NA,2016-09-28 23:38:03,FALSE,NA,"781276816166248448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maphyducky",0,FALSE,FALSE,NA,NA
"125","Good food for a shitty day #HomeIsWhereTheNomsAre #dip #homecooking https://t.co/UQacsOS2Q9",FALSE,1,NA,2016-09-28 23:35:27,FALSE,NA,"781276162270097411",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","wazzra",0,FALSE,FALSE,NA,NA
"126","Spaghetti with shrimp, green tomato, garlic, bread crumbs and parsley. #homecooking #endofsummer… https://t.co/Fo57smu9bz",FALSE,2,NA,2016-09-28 23:30:34,FALSE,NA,"781274934735675393",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nappleman",0,FALSE,FALSE,"-74.0064","40.7142"
"127","Eleven SmartPoints. #weightwatchers #yum #dinner #homecooking *turkey burger on gluten free… https://t.co/0tq61ei4dT",FALSE,4,NA,2016-09-28 23:28:46,FALSE,NA,"781274480278593536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ActorBeccaMcCoy",0,FALSE,FALSE,NA,NA
"128","20160928
<U+7518><U+8F9B><U+624B><U+7FBD><U+5148>
<U+80E1><U+74DC><U+30E8><U+30FC><U+30B0><U+30EB><U+30C8><U+548C><U+3048><U+30B5><U+30E9><U+30C0>
<U+306A><U+3081><U+3053><U+5473><U+564C><U+6C41>
<U+307B><U+3046><U+308C><U+3093><U+8349><U+3068><U+3057><U+3089><U+3059><U+306E><U+304A><U+3072><U+305F><U+3057>
#homecooking #cooking #japanesefood #misosoup #cucumbersalad... https://t.co/FTpXD34rQ3",FALSE,0,NA,2016-09-28 23:22:52,FALSE,NA,"781272998938550272",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kuro_saya",0,FALSE,FALSE,NA,NA
"129","So far, ""Quick &amp; Easy Chinese"" is living up to its name. #miseenplace #weeknightdinner #homecooking #tw https://t.co/2AWKo0TMv0",FALSE,1,NA,2016-09-28 23:22:17,FALSE,NA,"781272852200906752",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","annewolfepostic",0,FALSE,FALSE,NA,NA
"130","Crispy salmon with orzo, green beans and cucumber salad. #dinner #blueapron #homecooking https://t.co/sTCX86yewM",FALSE,0,NA,2016-09-28 23:17:21,FALSE,NA,"781271608371458048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JannisJZChen",0,FALSE,FALSE,NA,NA
"131","After long day on the road, back home grilling some Porterhouse and sipping Doz Fincas Malbec... #homecooking https://t.co/hcL3Mgn9PE",FALSE,2,NA,2016-09-28 23:14:31,FALSE,NA,"781270893729288192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadGrapes",0,FALSE,FALSE,NA,NA
"132","#potato #tornados before and after #potatotornado #vegan #glutenfree #homecooking #foodallergies https://t.co/1wJoKdCwxW",FALSE,2,NA,2016-09-28 23:07:42,FALSE,NA,"781269180767010816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sil1ygrrl",0,FALSE,FALSE,NA,NA
"133","Bacon Wrapped Chicken #itslit #homecooking #munchies #amazingfood #fuckthatsdelicious <ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3> @… https://t.co/LkCVyOjLLC",FALSE,0,NA,2016-09-28 23:05:49,FALSE,NA,"781268705938403329",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sean_Jonez",1,FALSE,FALSE,"-77.52700433","37.62583517"
"134","Bon Apetite! First dinner with @HelloFresh  #HelloFreshPics #homecooking https://t.co/weuBsqSaUT",FALSE,0,NA,2016-09-28 23:01:39,FALSE,NA,"781267658511482880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mrs_BigBadWolf_",0,FALSE,FALSE,NA,NA
"135","Made corned beef in crock pot last night. Tonite I used the cooking liquid leftover to make soup. Score! #slowcooker #homecooking",FALSE,1,NA,2016-09-28 22:57:47,FALSE,NA,"781266685525422081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenmassicotte",0,FALSE,FALSE,NA,NA
"136","Bison Cheeseburger Chili Con Carne #Bison #Cheeseburger #Chili #ConCarne #Food #HomeCooking #Tortillas… https://t.co/rmDZ5BkceZ",FALSE,0,NA,2016-09-28 22:55:13,TRUE,NA,"781266037870387200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fearless13Z",0,FALSE,FALSE,NA,NA
"137","This with mashed potatoes and peas! Dinner done right tonight! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #dinner #homecooking https://t.co/QJc826P7tl",FALSE,0,NA,2016-09-28 22:42:33,FALSE,NA,"781262850731876352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","carlylibbon",0,FALSE,FALSE,NA,NA
"138","#Beef Vegetable Stew https://t.co/YyM0C4MiQO #garlic #vegetable #healthy #diet #leftovers #canada #stew #homecooking",FALSE,0,NA,2016-09-28 22:20:21,FALSE,NA,"781257264644624385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bodyfatcoach",0,FALSE,FALSE,NA,NA
"139","<U+0627><U+062F><U+0631><U+06A9> <U+0686><U+06A9><U+0646> <U+06A9><U+0691><U+0627><U+06C1><U+06CC> (adraki murgh karahi). #homecooking #homecooked #pakistani #gingerchicken… https://t.co/m6MAHy4FKt",FALSE,0,NA,2016-09-28 22:15:06,FALSE,NA,"781255944877387776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","manggy",0,FALSE,FALSE,NA,NA
"140","Pumpkin and Chicken Bake... #foodie #homechef #foodgasm #homecooking #foodstagram #pumpkin… https://t.co/nyR60oqTzu",FALSE,1,NA,2016-09-28 22:10:51,FALSE,NA,"781254873333522432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Germano_Rdz",0,FALSE,FALSE,NA,NA
"141","#homecooking 4 Steps to Perfect Pan-Seared Chicken Breasts https://t.co/Ui4cRiaXzE",FALSE,0,NA,2016-09-28 22:05:35,FALSE,NA,"781253548575170560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RestaurantClubX",0,FALSE,FALSE,NA,NA
"142","Just made fresh cod fish fingers w/ a lemon dill aioli! #foodie #food #chef #yummy #tasty #chef #foodtruck… https://t.co/keJk7ODMm2",FALSE,16,NA,2016-09-28 22:04:43,TRUE,NA,"781253331134062592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flairboy",0,FALSE,FALSE,NA,NA
"143","#buckwheat #crêpe #peanutbutter #chocolate #banana #food #foodie #foodpics  #foodlover #yummy #delicious  #homecook… https://t.co/NbwhtbEkgj",FALSE,1,NA,2016-09-28 21:43:04,TRUE,NA,"781247881831387136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","creativehomecoo",0,FALSE,FALSE,NA,NA
"144","Trying out a recipe for ratatouille. There's a first time for everything. #HomeCooking… https://t.co/GPHbyy0R6C",FALSE,0,NA,2016-09-28 21:37:41,FALSE,NA,"781246528568647680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","janifer",0,FALSE,FALSE,NA,NA
"145","RT @KrisGelder: Beef pot pies #foodporn #puffpastry #potpie #homemade #homecooking #comfortfood https://t.co/qzVmYtj1WB",FALSE,0,NA,2016-09-28 21:09:05,FALSE,NA,"781239328114704384",NA,"<a href=""http://www.sfxworks.net"" rel=""nofollow"">quantom_nom</a>","quantom_nom",1,TRUE,FALSE,NA,NA
"146","Not just for kiddies you know....
Homemade Fish Finger Wraps with lettuce, pickles &amp; homemade tartare sauce… https://t.co/X4DYuDtet8",FALSE,4,NA,2016-09-28 21:08:24,TRUE,NA,"781239156747952128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KenmareFoodies",0,FALSE,FALSE,NA,NA
"147","RT @AndyBNYC: Today's recipe on https://t.co/LUNKuudGFy, Stuffed Cabbage, #homecooking #variationsoncooking https://t.co/O2K1h2QOpM",FALSE,0,NA,2016-09-28 21:00:16,FALSE,NA,"781237109667487748",NA,"<a href=""http://greenproweb.com"" rel=""nofollow"">wp tweet green pro web</a>","myshanbug",1,TRUE,FALSE,NA,NA
"148","Today's recipe on https://t.co/LUNKuudGFy, Stuffed Cabbage, #homecooking #variationsoncooking https://t.co/O2K1h2QOpM",FALSE,3,NA,2016-09-28 20:56:45,FALSE,NA,"781236226611306497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndyBNYC",1,FALSE,FALSE,NA,NA
"149","Beef pot pies #foodporn #puffpastry #potpie #homemade #homecooking #comfortfood https://t.co/qzVmYtj1WB",FALSE,2,NA,2016-09-28 20:54:52,FALSE,NA,"781235751954636800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KrisGelder",1,FALSE,FALSE,NA,NA
"150","RT @cookwithjames: Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/YeRQEMM2Ws",FALSE,0,NA,2016-09-28 20:52:36,FALSE,NA,"781235179561955328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CookhouseSF",1,TRUE,FALSE,NA,NA
"151","Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/YeRQEMM2Ws",FALSE,0,NA,2016-09-28 20:50:43,FALSE,NA,"781234707144937472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cookwithjames",1,FALSE,FALSE,NA,NA
"152","Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/86mrKVO1SX",FALSE,0,NA,2016-09-28 20:50:26,FALSE,NA,"781234637314019332",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cookwithjames",0,FALSE,FALSE,NA,NA
"153","Can we say beautifully master piece. .. #germanchocolatecake #homecooking #southerncooking… https://t.co/Qf2dLZqdzx",FALSE,1,NA,2016-09-28 20:49:09,FALSE,NA,"781234314063339520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DALEMARIE",0,FALSE,FALSE,NA,NA
"154","Welcome Google engineering search team to @cookhousesf ! @thecozymeal #homecooking #sanfrancisco… https://t.co/ATxsb6AA8u",FALSE,1,NA,2016-09-28 20:48:57,FALSE,NA,"781234260946526210",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cookwithjames",0,FALSE,FALSE,NA,NA
